word,af,as,be,bg,bn,br,cy,da,de,el,es,fa,fo,fr,fy,ga,gd,gl,gv,hi,hy,is,it,ku,lb,lt,lv,mk,nl,nn,oc,pl,ps,pt,ro,ru,sa,sk,sl,sq,sv,tg,uk,ur,yi
mountain,,,,pləniˈna,pɔrbɔt,,ˈmənɨ̞ð,bjɛrv,bɛrk,ˈo̞ro̞s,monˈtaɲa,kuːh,fjatl,mɔ̃.taɲ,bɛrx,ʃlʲiəvˠ,,monˈtaɲa̝,slʲuː,pə.ɦɑːɽ,lɛr,fjatl,monˈtaɲɲa,ˈt͡ʃiːjɑː,biə̯χ,ˈka͡l.nɐs,kâlns,,bɛrx,fjɛlː,,ˈɡu.ra,ɣar,mõ.ˈtɐ.ɲɐ,ˈmuntɛ,ɡɐˈra,pɐ́ɽ.ʋɐ.t̪ɐ,ˈɦɔra,ɡɔ̀ːra,mal,bɛrj,,ɦɔˈrɑ,pəhɑːɽ,
