word,af,as,be,bg,bn,br,cy,da,de,el,es,fa,fo,fr,fy,ga,gd,gl,gv,hi,hy,is,it,ku,lb,lt,lv,mk,nl,nn,oc,pl,ps,pt,ro,ru,sa,sk,sl,sq,sv,tg,uk,ur,yi
dirty,,lɛ.tɛ.ɹa,ˈbrudnɨ,,,,,beskit,ˈʃmʊt͡sɪç,,ˈsuθjo,kʲæˈsiːf,,sal,,sˠəˈl̪ˠax,,,,ɡən.d̪ɑː,kɛχˈtɔt,ˈouːr̥eitn,ˈspɔrko,,,,nɛtīːɾs,,vœy̯l,²ʃɪtːn̩,,ˈbrud.nɨ,sxɑ,ˈsu.ʒu,murˈdar,ˈɡrʲaznɨj,,,umáːzan,,,,,ɡə̃nd̪ə,
