word,af,as,be,bg,bn,br,cy,da,de,el,es,fa,fo,fr,fy,ga,gd,gl,gv,hi,hy,is,it,ku,lb,lt,lv,mk,nl,nn,oc,pl,ps,pt,ro,ru,sa,sk,sl,sq,sv,tg,uk,ur,yi
knee,,atʰu,kaˈlʲena,koˈlʲano,ˈɦaʈu,ˈɡliːn,,,kniː,ˈɣɔnatɔ,roˈdiʎa,zɒːˈnuː,knɛaː,ʒə.nu,,ɡl̪ˠuːnʲ,,ʃeˈonʎo̝,ɡlʲuːnʲ,ɡʱʊʈ.nɑː,t͡suŋk,n̥jɛː,dʒiˈnɔkkjo,,knɜɪ̯,ˈkʲæ̌ːlʲɪs,tsɛlis,,kni,,(d)ʒeˈnul,kɔˈla.nɔ,,ʒu.ˈe.ʎu,dʒeˈnunkʲ,kɐˈlʲenə,d͡ʑɑ́ː.n̪u,ˈkɔlɛnɔ,kɔlèːnɔ,,,zɔːnu,,,knɪ
