word,af,as,be,bg,bn,br,cy,da,de,el,es,fa,fo,fr,fy,ga,gd,gl,gv,hi,hy,is,it,ku,lb,lt,lv,mk,nl,nn,oc,pl,ps,pt,ro,ru,sa,sk,sl,sq,sv,tg,uk,ur,yi
you,jəi,,,ti,ˈt̪ʊi,,tiː,du,duː,e̞ˈsi,ˈtu,to,tʰʉuː(w),ty,doː,t̪ˠuː,hu,,u,t̪uː,du,θu,t̪u,tʊ,du,tʊ,tu,ti,jɛi̯,dʉː,ty,tɨ,ˈtɑse,tu,tu,tɨ,,ˈti,tíː,ti,dʉː,t̪u,ˈtɪ,aːp,
