word,af,as,be,bg,bn,br,cy,da,de,el,es,fa,fo,fr,fy,ga,gd,gl,gv,hi,hy,is,it,ku,lb,lt,lv,mk,nl,nn,oc,pl,ps,pt,ro,ru,sa,sk,sl,sq,sv,tg,uk,ur,yi
child,kənt,lo.ɹa.sʊa.li,,dɛˈtɛ,,,ˈplɛntɨ̞n,barn,kɪnt,peˈði,ˈixo,bætːʃʰe,ˈpatn,ɑ̃.fɑ̃,bɛːn,ˈpˠɑːʃtʲə,,ˈne.na,,bət͡ʃ.t͡ʃɑː,jɛɾɛˈχɑ,ˈpartn,bamˈbi.no,ˈzɑːɾok,kant,ˈvɐɪ̯ˑkɐs̪,bæ̀ːɾns,ˈdɛtɛ,kɪnt,bɑːrn,,ˈd͡ʑɛt͡s.kɔ,,ˈfi.ʎu,fiw,rʲɪˈbʲɵnək,ɕí.ɕu,ˈɟi̯e.ca,ɔtrɔ́k,,bɑːrn,kɵdæk,deˈtɪnɐ,,kɪnd
