word,af,as,be,bg,bn,br,cy,da,de,el,es,fa,fo,fr,fy,ga,gd,gl,gv,hi,hy,is,it,ku,lb,lt,lv,mk,nl,nn,oc,pl,ps,pt,ro,ru,sa,sk,sl,sq,sv,tg,uk,ur,yi
that,,,toj,ˈɔnzi,,,ˈhʊnu,dən,ˈjeːnɐ,,ˈese,ɒːn,,sə,,ənˠ,ʃɪn,,,,ɑjd,,ˈkwello,,,,tas,,dɑt,,,ˈtam.tɛn,,ˈe.sɨ,aˈt͡ʃela,tot,,tɛn,,,dɛnː,,,,
