word,af,as,be,bg,bn,br,cy,da,de,el,es,fa,fo,fr,fy,ga,gd,gl,gv,hi,hy,is,it,ku,lb,lt,lv,mk,nl,nn,oc,pl,ps,pt,ro,ru,sa,sk,sl,sq,sv,tg,uk,ur,yi
salt,,lʊn,,,,,ˈhalɛn,salt,zal(t)s,aˈlati,sal,næmæk,sal̥t,sɛl,,ˈsalˠən̪ˠ,,s̺al,ˈsolan,,ɑʁ,sal̥t,ˈsale,,zɑlt͡s,,sàːls,,zɑu̯t,,,sul,ˈmɑlɡa,ˈsaɫ,ˈsa.re,solʲ,l̪ɐ.ʋɐ.ɳɐ́,ˈsɔʎ,sóːʋ,ˈkɹi.pə,salt,næmæk,ˈsʲilʲ,,
