word,af,as,be,bg,bn,br,cy,da,de,el,es,fa,fo,fr,fy,ga,gd,gl,gv,hi,hy,is,it,ku,lb,lt,lv,mk,nl,nn,oc,pl,ps,pt,ro,ru,sa,sk,sl,sq,sv,tg,uk,ur,yi
wife,,ɡʱoɪ.ni,ˈʐonka,ʒɛˈna,,ˈɡwʁɛːk,ɡwrai̯ɡ,,,,esˈposa,,,fam,,bʲanˠ,,esˈposa̝,,,kin,ˈeiːjɪn.kʰɔːna,ˈspɔ.za,,,,sīɛ̄va,ˈʒɛna,vrɑu̯,,ˈfenno,ˈʐɔ.na,ʂəˈd͡za,es.ˈpo.za,,ʐɨˈna,pɐ́t̪.n̪iː,,ʒɛ̀ːna,ˈɡɾua,hɵ̄sːtrʉ̂ː,,druˈʐɪnɑ,,
